;articleUrl;articleUrlNew;date_news;flag_tvr;foto;id_topic_pialadunia;image;image_infografik;judul;label_kanal;label_navbar;match_id;player_id;ringkasan;team_id;video
138;/jadwal-sholat-dan-masjid-terdekat-di-kab-biak-numfor-c8yp;jadwal-sholat-dan-masjid-terdekat-di-kab-biak-numfor-c8yp;2018-10-26 01:17:29;0;;;[{'url': '/2018/10/25/header-jadwal-salat-kabupaten-biak-numfor-tirto.id.jpg', 'caption': 'Jadwal sholat dan informasi masjid Kab. Biak Numfor. Ilustrasi/Tirto.id.', 'id_files': 322674, 'nama_file': 'header-jadwal-salat-kabupaten-biak-numfor-tirto.id.jpg', 'flag_cover': 1}, {'url': '/2018/10/25/header-jadwal-salat-kabupaten-biak-numfor-tirto.id.jpg', 'caption': 'Jadwal sholat dan informasi masjid Kab. Biak Numfor. Ilustrasi/Tirto.id.', 'id_files': 322675, 'nama_file': 'header-jadwal-salat-kabupaten-biak-numfor-tirto.id.jpg', 'flag_cover': 0}];False;Jadwal Sholat dan Masjid Terdekat di Kab. Biak Numfor;;Sosial Budaya;;;Jadwal sholat lima waktu hari ini di Kab. Biak Numfor bisa dicek di tirto.id.;;
139;/jam-sholat-maghrib-kab-deiyai-c8yr;jam-sholat-maghrib-kab-deiyai-c8yr;2018-10-26 01:17:29;0;;;[{'url': '/2018/10/25/header-jadwal-salat-kabupaten-deiyai-tirto.id.jpg', 'caption': 'Waktu Sholat Maghrib dan informasi masjid di Kab. Deiyai. Ilustrasi/Tirto.id.', 'id_files': 322678, 'nama_file': 'header-jadwal-salat-kabupaten-deiyai-tirto.id.jpg', 'flag_cover': 1}, {'url': '/2018/10/25/header-jadwal-salat-kabupaten-deiyai-tirto.id.jpg', 'caption': 'Waktu Sholat Maghrib dan informasi masjid di Kab. Deiyai. Ilustrasi/Tirto.id.', 'id_files': 322679, 'nama_file': 'header-jadwal-salat-kabupaten-deiyai-tirto.id.jpg', 'flag_cover': 0}];False;Jam Sholat Maghrib Kab. Deiyai;;Sosial Budaya;;;Informasi mengenai jadwal sholat di Kab. Deiyai bisa dicek di aplikasi yang disediakan Tirto.id.;;
140;/jadwal-sholat-maghrib-dan-info-masjid-di-kab-dogiyai-hari-ini-c8ys;jadwal-sholat-maghrib-dan-info-masjid-di-kab-dogiyai-hari-ini-c8ys;2018-10-26 01:17:29;0;;;[{'url': '/2018/10/25/header-jadwal-salat-kabupaten-dogiyai-tirto.id.jpg', 'caption': 'Info Masjid di Kab. Dogiyai untuk Sholat Maghrib. Ilustrasi/Tirto.id', 'id_files': 322680, 'nama_file': 'header-jadwal-salat-kabupaten-dogiyai-tirto.id.jpg', 'flag_cover': 1}, {'url': '/2018/10/25/header-jadwal-salat-kabupaten-dogiyai-tirto.id.jpg', 'caption': 'Info Masjid di Kab. Dogiyai untuk Sholat Maghrib. Ilustrasi/Tirto.id', 'id_files': 322681, 'nama_file': 'header-jadwal-salat-kabupaten-dogiyai-tirto.id.jpg', 'flag_cover': 0}];False;Jadwal Sholat Maghrib dan Info Masjid di Kab. Dogiyai Hari Ini;;Sosial Budaya;;;Jadwal sholat dan informasi masjid ternama di Kab. Dogiyai bisa diketahui di aplikasi Tirto.id;;
141;/cek-waktu-sholat-di-kab-jayapura-c8yu;cek-waktu-sholat-di-kab-jayapura-c8yu;2018-10-26 01:17:29;0;;;[{'url': '/2018/10/25/header-jadwal-salat-kabupaten-jayapura-tirto.id.jpg', 'caption': 'Ketahui saat Sholat Maghrib di Kab. Jayapura. Ilustrasi/Tirto.id', 'id_files': 322684, 'nama_file': 'header-jadwal-salat-kabupaten-jayapura-tirto.id.jpg', 'flag_cover': 1}, {'url': '/2018/10/25/header-jadwal-salat-kabupaten-jayapura-tirto.id.jpg', 'caption': 'Ketahui saat Sholat Maghrib di Kab. Jayapura. Ilustrasi/Tirto.id', 'id_files': 322685, 'nama_file': 'header-jadwal-salat-kabupaten-jayapura-tirto.id.jpg', 'flag_cover': 0}];False;Cek Waktu Sholat di Kab. Jayapura;;Sosial Budaya;;;Tirto.id menyediakan aplikasi mengenai informasi jadwal sholat di Kab. Jayapura.;;
142;/jadwal-sholat-oktober-2018-di-kab-jayawijaya-c8yv;jadwal-sholat-oktober-2018-di-kab-jayawijaya-c8yv;2018-10-26 01:17:29;0;;;[{'url': '/2018/10/25/header-jadwal-salat-kabupaten-jayawijaya-tirto.id.jpg', 'caption': 'Ketahui saat Sholat Maghrib di Kab. Jayawijaya. Ilustrasi/Tirto.id', 'id_files': 322686, 'nama_file': 'header-jadwal-salat-kabupaten-jayawijaya-tirto.id.jpg', 'flag_cover': 1}, {'url': '/2018/10/25/header-jadwal-salat-kabupaten-jayawijaya-tirto.id.jpg', 'caption': 'Ketahui saat Sholat Maghrib di Kab. Jayawijaya. Ilustrasi/Tirto.id', 'id_files': 322687, 'nama_file': 'header-jadwal-salat-kabupaten-jayawijaya-tirto.id.jpg', 'flag_cover': 0}];False;Jadwal Sholat Oktober 2018 di Kab. Jayawijaya;;Sosial Budaya;;;Tirto.id menyediakan aplikasi mengenai informasi jadwal sholat di Kab. Jayawijaya.;;
143;/info-jadwal-sholat-maghrib-hari-ini-di-kab-keerom-c8yw;info-jadwal-sholat-maghrib-hari-ini-di-kab-keerom-c8yw;2018-10-26 01:17:29;0;;;[{'url': '/2018/10/25/header-jadwal-salat-kabupaten-keerom-tirto.id.jpg', 'caption': 'Info masjid-masjid ternama di Kab. Keerom untuk menunaikan ibadah sholat. Ilustrasi/Tirto.id.', 'id_files': 322688, 'nama_file': 'header-jadwal-salat-kabupaten-keerom-tirto.id.jpg', 'flag_cover': 1}, {'url': '/2018/10/25/header-jadwal-salat-kabupaten-keerom-tirto.id.jpg', 'caption': 'Info masjid-masjid ternama di Kab. Keerom untuk menunaikan ibadah sholat. Ilustrasi/Tirto.id.', 'id_files': 322689, 'nama_file': 'header-jadwal-salat-kabupaten-keerom-tirto.id.jpg', 'flag_cover': 0}];False;Info Jadwal Sholat Maghrib Hari Ini di Kab. Keerom;;Sosial Budaya;;;Jadwal sholat di Kab. Keerom bisa dilihat di aplikasi yang disediakan Tirto.id.;;
144;/jadwal-sholat-2018-kab-kepulauan-yapen-dan-sekitarnya-c8yx;jadwal-sholat-2018-kab-kepulauan-yapen-dan-sekitarnya-c8yx;2018-10-26 01:17:29;0;;;[{'url': '/2018/10/25/header-jadwal-salat-kabupaten-kepulauan-yapen-tirto.id.jpg', 'caption': 'Info masjid-masjid ternama di Kab. Kepulauan Yapen untuk menunaikan ibadah sholat. Ilustrasi/Tirto.id.', 'id_files': 322690, 'nama_file': 'header-jadwal-salat-kabupaten-kepulauan-yapen-tirto.id.jpg', 'flag_cover': 1}, {'url': '/2018/10/25/header-jadwal-salat-kabupaten-kepulauan-yapen-tirto.id.jpg', 'caption': 'Info masjid-masjid ternama di Kab. Kepulauan Yapen untuk menunaikan ibadah sholat. Ilustrasi/Tirto.id.', 'id_files': 322691, 'nama_file': 'header-jadwal-salat-kabupaten-kepulauan-yapen-tirto.id.jpg', 'flag_cover': 0}];False;Jadwal Sholat 2018: Kab. Kepulauan Yapen dan Sekitarnya;;Sosial Budaya;;;Jadwal sholat di Kab. Kepulauan Yapen bisa dilihat di aplikasi yang disediakan Tirto.id.;;
145;/cek-waktu-sholat-di-kab-mappi-c8yB;cek-waktu-sholat-di-kab-mappi-c8yB;2018-10-26 01:17:29;0;;;[{'url': '/2018/10/26/jadwal-salat-kabupaten-mappi.jpg', 'caption': 'Ketahui saat Sholat Maghrib di Kab. Mappi. Ilustrasi/Tirto.id', 'id_files': 322698, 'nama_file': 'jadwal-salat-kabupaten-mappi.jpg', 'flag_cover': 1}, {'url': '/2018/10/26/jadwal-salat-kabupaten-mappi.jpg', 'caption': 'Ketahui saat Sholat Maghrib di Kab. Mappi. Ilustrasi/Tirto.id', 'id_files': 322699, 'nama_file': 'jadwal-salat-kabupaten-mappi.jpg', 'flag_cover': 0}];False;Cek Waktu Sholat di Kab. Mappi;;Sosial Budaya;;;Tirto.id menyediakan aplikasi mengenai informasi jadwal sholat di Kab. Mappi.;;
146;/jadwal-sholat-oktober-2018-di-kab-merauke-c8yC;jadwal-sholat-oktober-2018-di-kab-merauke-c8yC;2018-10-26 01:17:29;0;;;[{'url': '/2018/10/26/jadwal-salat-kabupaten-merauke.jpg', 'caption': 'Ketahui saat Sholat Maghrib di Kab. Merauke. Ilustrasi/Tirto.id', 'id_files': 322700, 'nama_file': 'jadwal-salat-kabupaten-merauke.jpg', 'flag_cover': 1}, {'url': '/2018/10/26/jadwal-salat-kabupaten-merauke.jpg', 'caption': 'Ketahui saat Sholat Maghrib di Kab. Merauke. Ilustrasi/Tirto.id', 'id_files': 322701, 'nama_file': 'jadwal-salat-kabupaten-merauke.jpg', 'flag_cover': 0}];False;Jadwal Sholat Oktober 2018 di Kab. Merauke;;Sosial Budaya;;;Tirto.id menyediakan aplikasi mengenai informasi jadwal sholat di Kab. Merauke.;;
147;/jadwal-sholat-2018-kab-nabire-dan-sekitarnya-c8yE;jadwal-sholat-2018-kab-nabire-dan-sekitarnya-c8yE;2018-10-26 01:17:29;0;;;[{'url': '/2018/10/26/jadwal-salat-kabupaten-nabire.jpg', 'caption': 'Info masjid-masjid ternama di Kab. Nabire untuk menunaikan ibadah sholat. Ilustrasi/Tirto.id.', 'id_files': 322704, 'nama_file': 'jadwal-salat-kabupaten-nabire.jpg', 'flag_cover': 1}, {'url': '/2018/10/26/jadwal-salat-kabupaten-nabire.jpg', 'caption': 'Info masjid-masjid ternama di Kab. Nabire untuk menunaikan ibadah sholat. Ilustrasi/Tirto.id.', 'id_files': 322705, 'nama_file': 'jadwal-salat-kabupaten-nabire.jpg', 'flag_cover': 0}];False;Jadwal Sholat 2018: Kab. Nabire dan Sekitarnya;;Sosial Budaya;;;Jadwal sholat di Kab. Nabire bisa dilihat di aplikasi yang disediakan Tirto.id.;;
148;/sholat-maghrib-di-kab-sarmi-dan-info-masjid-c8yL;sholat-maghrib-di-kab-sarmi-dan-info-masjid-c8yL;2018-10-26 01:17:29;0;;;[{'url': '/2018/10/26/jadwal-salat-kabupaten-sarmi.jpg', 'caption': 'Info Masjid di Kab. Sarmi untuk Sholat Maghrib. Ilustrasi/Tirto.id', 'id_files': 322716, 'nama_file': 'jadwal-salat-kabupaten-sarmi.jpg', 'flag_cover': 1}, {'url': '/2018/10/26/jadwal-salat-kabupaten-sarmi.jpg', 'caption': 'Info Masjid di Kab. Sarmi untuk Sholat Maghrib. Ilustrasi/Tirto.id', 'id_files': 322717, 'nama_file': 'jadwal-salat-kabupaten-sarmi.jpg', 'flag_cover': 0}];False;Sholat Maghrib di Kab. Sarmi dan Info Masjid;;Sosial Budaya;;;Jadwal sholat dan informasi masjid ternama di Kab. Sarmi bisa diketahui di aplikasi Tirto.id;;
149;/jadwal-sholat-dan-masjid-terdekat-di-kota-jayapura-c8yS;jadwal-sholat-dan-masjid-terdekat-di-kota-jayapura-c8yS;2018-10-26 01:17:29;0;;;[{'url': '/2018/10/24/jadwal-salat-kota-jayapura.jpg', 'caption': 'Jadwal sholat dan informasi masjid Kota Jayapura. Ilustrasi/Tirto.id.', 'id_files': 322728, 'nama_file': 'jadwal-salat-kota-jayapura.jpg', 'flag_cover': 1}, {'url': '/2018/10/24/jadwal-salat-kota-jayapura.jpg', 'caption': 'Jadwal sholat dan informasi masjid Kota Jayapura. Ilustrasi/Tirto.id.', 'id_files': 322729, 'nama_file': 'jadwal-salat-kota-jayapura.jpg', 'flag_cover': 0}];False;Jadwal Sholat dan Masjid Terdekat di Kota Jayapura;;Sosial Budaya;;;Jadwal sholat lima waktu hari ini di Kota Jayapura bisa dicek di tirto.id.;;
150;/jadwal-sholat-maghrib-dan-info-masjid-di-kab-kepulauan-sula-hari-ini-c8yT;jadwal-sholat-maghrib-dan-info-masjid-di-kab-kepulauan-sula-hari-ini-c8yT;2018-10-26 01:17:29;0;;;[{'url': '/2018/10/25/header-jadwal-salat-kabupaten-kepulauan-sula-tirto.id.jpg', 'caption': 'Info Masjid di Kab. Kepulauan Sula untuk Sholat Maghrib. Ilustrasi/Tirto.id', 'id_files': 322730, 'nama_file': 'header-jadwal-salat-kabupaten-kepulauan-sula-tirto.id.jpg', 'flag_cover': 1}, {'url': '/2018/10/25/header-jadwal-salat-kabupaten-kepulauan-sula-tirto.id.jpg', 'caption': 'Info Masjid di Kab. Kepulauan Sula untuk Sholat Maghrib. Ilustrasi/Tirto.id', 'id_files': 322731, 'nama_file': 'header-jadwal-salat-kabupaten-kepulauan-sula-tirto.id.jpg', 'flag_cover': 0}];False;Jadwal Sholat Maghrib dan Info Masjid di Kab. Kepulauan Sula Hari Ini;;Sosial Budaya;;;Jadwal sholat dan informasi masjid ternama di Kab. Kepulauan Sula bisa diketahui di aplikasi Tirto.id;;
151;/cek-waktu-sholat-di-kab-pulau-morotai-c8yU;cek-waktu-sholat-di-kab-pulau-morotai-c8yU;2018-10-26 01:17:29;0;;;[{'url': '/2018/10/25/header-jadwal-salat-kabupaten-pulau-moratai-tirto.id.jpg', 'caption': 'Ketahui saat Sholat Maghrib di Kab. Pulau Morotai. Ilustrasi/Tirto.id', 'id_files': 322732, 'nama_file': 'header-jadwal-salat-kabupaten-pulau-moratai-tirto.id.jpg', 'flag_cover': 1}, {'url': '/2018/10/25/header-jadwal-salat-kabupaten-pulau-moratai-tirto.id.jpg', 'caption': 'Ketahui saat Sholat Maghrib di Kab. Pulau Morotai. Ilustrasi/Tirto.id', 'id_files': 322733, 'nama_file': 'header-jadwal-salat-kabupaten-pulau-moratai-tirto.id.jpg', 'flag_cover': 0}];False;Cek Waktu Sholat di Kab. Pulau Morotai;;Sosial Budaya;;;Tirto.id menyediakan aplikasi mengenai informasi jadwal sholat di Kab. Pulau Morotai.;;
152;/jadwal-sholat-oktober-2018-di-kab-pulau-taliabu-c8yV;jadwal-sholat-oktober-2018-di-kab-pulau-taliabu-c8yV;2018-10-26 01:17:29;0;;;[{'url': '/2018/10/26/header-jadwal-salat-kabupaten-pulau-taliabu-tirto.id.jpg', 'caption': 'Ketahui saat Sholat Maghrib di Kab. Pulau Taliabu. Ilustrasi/Tirto.id', 'id_files': 322734, 'nama_file': 'header-jadwal-salat-kabupaten-pulau-taliabu-tirto.id.jpg', 'flag_cover': 1}, {'url': '/2018/10/26/header-jadwal-salat-kabupaten-pulau-taliabu-tirto.id.jpg', 'caption': 'Ketahui saat Sholat Maghrib di Kab. Pulau Taliabu. Ilustrasi/Tirto.id', 'id_files': 322735, 'nama_file': 'header-jadwal-salat-kabupaten-pulau-taliabu-tirto.id.jpg', 'flag_cover': 0}];False;Jadwal Sholat Oktober 2018 di Kab. Pulau Taliabu;;Sosial Budaya;;;Tirto.id menyediakan aplikasi mengenai informasi jadwal sholat di Kab. Pulau Taliabu.;;
153;/info-jadwal-sholat-maghrib-hari-ini-di-kota-ternate-c8yW;info-jadwal-sholat-maghrib-hari-ini-di-kota-ternate-c8yW;2018-10-26 01:17:29;0;;;[{'url': '/2018/10/25/header-jadwal-salat-kota-ternate-tirto.id.jpg', 'caption': 'Info masjid-masjid ternama di Kota Ternate untuk menunaikan ibadah sholat. Ilustrasi/Tirto.id.', 'id_files': 322736, 'nama_file': 'header-jadwal-salat-kota-ternate-tirto.id.jpg', 'flag_cover': 1}, {'url': '/2018/10/25/header-jadwal-salat-kota-ternate-tirto.id.jpg', 'caption': 'Info masjid-masjid ternama di Kota Ternate untuk menunaikan ibadah sholat. Ilustrasi/Tirto.id.', 'id_files': 322737, 'nama_file': 'header-jadwal-salat-kota-ternate-tirto.id.jpg', 'flag_cover': 0}];False;Info Jadwal Sholat Maghrib Hari Ini di Kota Ternate;;Sosial Budaya;;;Jadwal sholat di Kota Ternate bisa dilihat di aplikasi yang disediakan Tirto.id.;;
154;/jadwal-sholat-2018-kota-tidore-kepulauan-dan-sekitarnya-c8yX;jadwal-sholat-2018-kota-tidore-kepulauan-dan-sekitarnya-c8yX;2018-10-26 01:17:29;0;;;[{'url': '/2018/10/25/header-jadwal-salat-kota-tidore-kepulauan-tirto.id.jpg', 'caption': 'Info masjid-masjid ternama di Kota Tidore Kepulauan untuk menunaikan ibadah sholat. Ilustrasi/Tirto.id.', 'id_files': 322738, 'nama_file': 'header-jadwal-salat-kota-tidore-kepulauan-tirto.id.jpg', 'flag_cover': 1}, {'url': '/2018/10/25/header-jadwal-salat-kota-tidore-kepulauan-tirto.id.jpg', 'caption': 'Info masjid-masjid ternama di Kota Tidore Kepulauan untuk menunaikan ibadah sholat. Ilustrasi/Tirto.id.', 'id_files': 322739, 'nama_file': 'header-jadwal-salat-kota-tidore-kepulauan-tirto.id.jpg', 'flag_cover': 0}];False;Jadwal Sholat 2018: Kota Tidore Kepulauan dan Sekitarnya;;Sosial Budaya;;;Jadwal sholat di Kota Tidore Kepulauan bisa dilihat di aplikasi yang disediakan Tirto.id.;;
